"location_id","location","lng","lat","centreline_type","centreline_id","mean_cars","above_avg_cars"
5901,"BATHURST ST AT NEPTUNE DR (PX 317)",-79.4326040019361,43.7315019994994,2,13453312,16654,1
5905,"BATHURST ST AT CODSELL AVE (PX 1168)",-79.439257002419,43.758654003266,2,13449155,17774,1
5906,"BATHURST ST AT BLUE FLAG GT & HORSHAM AVE (PX 674)",-79.4417009969873,43.768569997046,2,13447770,16036,1
5908,"BATHURST ST AT CEDARCROFT BLVD & PATRICIA AVE (PX 899)",-79.4455499943745,43.7839320006245,2,13445659,19785,1
5909,"BATHURST ST AT GREENWIN VILLAGE RD (PX 1399)",-79.4453809977911,43.7908270037286,2,13444801,16303,1
5910,"BRIMORTON DR AT MARKHAM RD (PX 703)",-79.2306810054199,43.7734990035086,2,13446592,17415,1
5919,"AVENUE RD AT DUPONT ST",-79.3976267636034,43.6772026544776,2,13462302,17545,1
5920,"AVENUE RD AT COTTINGHAM ST S",-79.3985629657772,43.6795542728627,2,13461870,17195,1
5922,"AVENUE RD AT BALMORAL AVE",-79.4005303647662,43.6843098010236,2,13461005,18176.5,1
5923,"AVENUE RD AT ROSELAWN AVE (PX 1030)",-79.4104349964337,43.7085729962893,2,13456838,15643,1
5924,"AVENUE RD AT ST CLEMENTS AVE (PX 117)",-79.4111319952521,43.7103290034808,2,13456543,14884.5,1
5925,"AVENUE RD AT FAIRLAWN AVE (PX 120)",-79.4179059988095,43.7279010031281,2,13453915,17598,1
5926,"AVENUE RD AT DUNBLAINE AVE (PX 122)",-79.4201030021277,43.735922999711,2,13452638,17064,1
5927,"QUEENS PARK CR E AT WELLESLEY ST W (PX 84)",-79.3906480060688,43.6635840038797,2,13464585,9428.75,1
5932,"LAWRENCE AVE E AT ORTON PARK RD (PX 858)",-79.2056280050382,43.7640489955129,2,13447932,13133,1
5933,"DUVAL DR AT LAWRENCE AVE (PX 1442)",-79.4745600024526,43.7097239956395,2,13456793,17753,1
5934,"BENTON RD AT LAWRENCE AVE (PX 399)",-79.4719089949602,43.710302003331,2,13456692,18791,1
5936,"DUPLEX AVE AT JEDBURGH RD & LAWRENCE AVE (PX 421)",-79.4056099996486,43.7243849961122,2,13454354,14665,1
5944,"CUMMER AVE AT WILLOWDALE AVE (PX 806)",-79.409916994778,43.7886630024239,2,13445027,10035.5,1
5945,"BROADWAY AVE AT MOUNT PLEASANT RD (PX 139)",-79.3912259949285,43.7111280017321,2,13456361,12195.5,1
5947,"WILSON AVE AT JULIAN RD & PETHERHILL AVE (PX 1636)",-79.4910789966416,43.7246170037984,2,13454469,16156,1
5948,"TIPPET RD AT WILSON AVE & WILSON HEIGHTS BLVD (PX 630)",-79.4472769977858,43.7345839986291,2,13452897,17349,1
5951,"SANDFIELD RD AT YORK MILLS RD",-79.3748753964388,43.7505502568715,2,13450226,10090.5,1
5952,"BAYVIEW AVE AT DAVISVILLE AVE (PX 2495)",-79.3741339957115,43.7029999989539,2,13457650,10656,1
5957,"BROWNS LINE AT WOODBURY RD (PX 2477)",-79.5441629974329,43.599300000867,2,13470516,10253,1
5973,"FAYWOOD BLVD AT SHEPPARD AVE W & WILMINGTON AVE (PX 739)",-79.4519179982591,43.7526879990205,2,13450069,13477.5,1
5975,"KIPLING AVE AT NEW TORONTO ST (PX 1322)",-79.5193579955069,43.6039709962177,2,13470354,9006,1
5976,"HORNER AVE AT KIPLING AVE (PX 764)",-79.5207509976317,43.6072009967797,2,13470261,11817,1
5977,"EGLINTON AVE W AT KIPLING AVE",-79.5508912312596,43.677178739686,2,13462655,24040.5,1
5982,"LESLIE ST AT STEELES AVE E",-79.3725497376789,43.8085105512146,2,13442747,21820.5,1
5984,"DON MILLS RD AT DUNCAN MILL RD & GRAYDON HALL DR",-79.3472298097016,43.7617518750822,2,13448536,16398.5,1
5993,"ISLINGTON AVE AT POPLAR HEIGHTS DR & PRINCESS MARGARET  (PX 1315)",-79.5371260008535,43.675643004176,2,13462889,13503,1
5997,"BRIDLETOWNE CIR E AT FINCH AVE E",-79.3123139305867,43.7974875196317,2,13443752,15741,1
6002,"GERRARD ST AT MAIN ST (PX 363)",-79.3001550044803,43.6839499963998,2,13460822,12595.8571428571,1
6005,"STEELES AVE E AT BLUFFWOOD DR & FAIRWAY HEIGHTS DR",-79.3761013732829,43.8077155900444,2,13442811,17991,1
6006,"CONACHER DR AT STEELES AVE E",-79.4008932285349,43.8022455499969,2,13443354,15859,1
6007,"STEELES AVE W AT ADESSO DR & PETER KAISER GATE",-79.5268525676812,43.7743188046446,2,13447070,19972,1
6008,"CARPENTER RD AT STEELES AVE W",-79.4475738605603,43.7920599894079,2,13444656,16572,1
6009,"MARTIN GROVE RD AT STEELES AVE W",-79.6033995145371,43.7578651224703,2,13449574,18350,1
6010,"NORTHWEST GT AT STEELES AVE W",-79.5109954097365,43.7777353461059,2,13446566,14977.5,1
6013,"KINGSTON RD AT RIDGEMOOR AVE & SHARPE ST",-79.2512922537672,43.7063411770688,2,13456826,16954.6666666667,1
6025,"BAMBURGH CIR N AT WARDEN AVE (PX 1490)",-79.3245550002299,43.816198999522,2,13442145,11682,1
6027,"BRIDLETOWNE CIR S AT WARDEN AVE (PX 1217)",-79.3138819947676,43.792179002667,2,13444409,12513,1
6035,"JANE ST AT DENISON RD E & TRETHEWEY DR",-79.5023795727008,43.6975937104383,2,13458802,16831,1
6040,"DUNDAS ST E AT JONES AVE",-79.3343183102929,43.6661705452145,2,13464003,9175.5,1
6046,"BLOOR ST W AT OLD MILL RD & THE KINGSWAY",-79.4992140256451,43.6500650752541,2,13466999,13846,1
6047,"BLOOR ST W AT RUNNYMEDE RD",-79.4763045779024,43.6511352063182,2,13466753,10873,1
6051,"JUNCTION RD AT KEELE ST (PX 1068)",-79.4656139949408,43.6678619976235,2,13464031,14845,1
6053,"FALSTAFF AVE AT KEELE ST",-79.4807248959391,43.7205152805914,2,13455046,20583,1
6055,"HIGH PARK BLVD AT PARKSIDE DR (PX 573)",-79.4562539978737,43.644884000787,2,13467698,14051,1
6056,"HOWARD PARK AVE AT PARKSIDE DR (PX 574)",-79.4578040026379,43.6486279998915,2,13467129,12387.6666666667,1
6063,"DUFFERIN ST AT HALLAM ST (PX 607)",-79.4379239969645,43.6658510010598,2,13464313,10168,1
6066,"TRANSIT RD AT W R ALLEN RD (PX 1406)",-79.4542920048304,43.7418360005091,2,13451786,32795,1
6072,"BATHURST ST AT NASSAU ST (PX 2253)",-79.4068350048404,43.6542869977248,2,13466105,9038,1
6073,"BARTON AVE AT BATHURST ST (PX 304)",-79.412382998434,43.6681130018896,2,13463880,9661,1
6080,"BATHURST ST AT DEWLANE DR & ROCKFORD RD (PX 677)",-79.4460530010414,43.7859170013807,2,13445431,18765,1
6088,"BAY ST AT DAVENPORT RD",-79.3906865603529,43.6731062709653,2,13462968,11628,1
6089,"BAY ST AT WELLESLEY ST W",-79.3871832129745,43.6643676150117,2,13464427,11011.4285714286,1
6095,"LOWER JARVIS ST AT THE ESPLANADE (PX 1392)",-79.3709320014031,43.6482249963251,2,13467011,10713.7142857143,1
6096,"JARVIS ST AT SHUTER ST",-79.3739170288734,43.6553617868016,2,13465860,11041.5,1
6099,"CLAYSON RD AT WILSON AVE (PX 813)",-79.5230460024399,43.7177029962369,2,13455580,12252.5,1
6102,"BANBURY RD W AT CHIPSTEAD RD & YORK MILLS RD",-79.3704546060729,43.7514563164294,2,13450081,11348,1
6103,"FENSIDE DR AT YORK MILLS RD",-79.3276857800104,43.7606664511887,2,13448645,12408.5,1
6104,"BAYVIEW AVE AT PARKHURST BLVD & SOUDAN AVE",-79.3763384147264,43.7087045132307,2,13456739,9912,1
6107,"BAYVIEW AVE AT OLD COLONY RD",-79.3859364186857,43.7568268526174,2,13449308,22095,1
6110,"LAWRENCE AVE E AT MORNINGSIDE AVE",-79.1862255476706,43.7684090044277,2,13447211,13934,1
6115,"SHEPPARD AVE E AT SHORTING RD (PX 1435)",-79.2489749975766,43.7917409957963,2,13444330,10155,1
6120,"SHEPPARD AVE AT WILSON HEIGHTS BLVD (PX 631)",-79.4567510019211,43.7516630010107,2,13450231,16256.5,1
6126,"STEELES AVE W AT HIGHWAY 400 E TCS & NORFINCH DR",-79.5317632356961,43.7733408199013,2,13447223,25776.6666666667,1
6127,"CACTUS AVE AT STEELES AVE W",-79.4365648852745,43.7944144259901,2,13444337,16509.6666666667,1
6132,"BAMBURGH CIR S AT WARDEN AVE (PX 722)",-79.3234139980005,43.8116359973831,2,13442440,11245,1
6135,"COURAGE AVE AT JANE ST",-79.5145828687828,43.7448847566116,2,13451426,9178,1
6138,"BROADOAKS DR AT KEELE ST (PX 928)",-79.4894939985633,43.7574480016098,2,13449416,14585,1
6140,"ANNETTE ST AT RUNNYMEDE RD (PX 847)",-79.4800150018146,43.6600600006277,2,13465319,10646,1
6144,"CLOVERLAWN AVE AT DUFFERIN ST",-79.4444041756145,43.6812820933952,2,13461672,9514,1
6155,"BAY ST AT QUEEN ST W",-79.3817182520387,43.6518937745629,2,13466418,10659.2,1
6171,"BLOOR ST W AT WILMAR RD (PX 2212)",-79.5445060012695,43.6397780021299,2,13468457,12912,1
6172,"BARTLETT AVE AT DUPONT ST",-79.4364210548647,43.6689362914421,2,13463794,10850,1
6173,"DUFFERIN ST AT GLEN BELLE CR & MCADAM AVE",-79.4566336037366,43.7225800465935,2,13454699,19680,1
6178,"ISLINGTON AVE AT THOROLD GT",-79.5736469298601,43.7626790117091,2,13448830,10540,1
6182,"DOLLY VARDEN BLVD AT ELLESMERE RD",-79.2349951940293,43.7757417177651,2,13446304,11445.5,1
6185,"ORMSKIRK AVE AT SOUTH KINGSWAY",-79.476701951948,43.6387930237346,2,13468464,10232,1
6191,"KIPLING AVE AT PENLEA AVE (PX 2119)",-79.5809979938118,43.7409749975815,2,13452175,9509,1
6193,"LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD",-79.5171296971864,43.6603086582561,2,13465360,14005.5,1
6198,"DUPONT ST AT EDWIN AVE (PX 2097)",-79.4554949992238,43.664847000935,2,13464529,8951,1
6205,"STEELES AVE E AT LILLIAN ST & JEWEL ST",-79.41186671814,43.7998306265175,2,13443657,16392,1
6216,"DON MILLS RD AT KERN RD",-79.3468733884304,43.7500857979879,2,13450238,19815,1
6227,"ANCONA ST AT FINCH AVE W",-79.4388560671384,43.7745952435373,2,13446864,12108.5,1
6229,"ENDELL ST AT FINCH AVE W",-79.4373782387642,43.7749275134814,2,13446806,13910,1
6241,"BAYVIEW AVE AT ROEHAMPTON AVE",-79.377282462383,43.7120535243491,2,13456180,10868,1
6247,"STEELES AVE E AT TCS 224 METRES WEST OF VICTORIA PARK AVE",-79.3449364830749,43.8147948379702,1,436101,23713.6666666667,1
6252,"AURA LEA BLVD AT WESTON RD",-79.5369771106842,43.7233356514262,2,13454738,19398,1
6256,"DUFFERIN ST AT ROSEMOUNT AVE (PX 2476)",-79.4424189942075,43.6763370027282,2,13462555,10935,1
6261,"MCGLASHAN RD AT YONGE ST",-79.406251643319,43.7418582436851,2,13451660,15993,1
6282,"BATHURST ST AT SHALLMAR BLVD",-79.4261500401487,43.7042736463553,2,13457559,11823,1
6291,"BRADLEY AVE AT JANE ST",-79.4902136353962,43.663326620005,2,13464832,9178,1
6293,"SCARSDALE RD AT YORK MILLS RD",-79.3574933546154,43.7534932365934,2,13449731,14521,1
6296,"BATHURST ST AT DANBY AVE (PX 2575)",-79.4369168567082,43.7490016246623,2,13450564,13720,1
6304,"CLYDE AVE AT WILSON AVE",-79.426857058314,43.738710528576,2,13452219,9567,1
6317,"BATHURST ST AT KENTON DR",-79.4440811776778,43.7780678133028,2,13446410,18118,1
6368,"EASTERN AVE AT KINGSTON RD & QUEEN ST E",-79.3125935636311,43.6672446525683,2,13463787,10356.3333333333,1
6370,"COLUMBINE AVE AT KINGSTON RD",-79.310372111249,43.6715030553038,2,13463058,9460,1
6385,"ATHLONE RD AT OCONNOR DR",-79.3371300424416,43.6961132251166,2,13458653,19490,1
6390,"WARDEN AVE AT 200M S OF BAMBURGH CIRCLE N (PX 1649)",-79.3245330044268,43.8143669991242,1,14663726,8995,1
6395,"CALEDONIA RD AT PLAYFAIR AVE",-79.4658119295594,43.7082372426827,2,13456989,9538,1
6402,"JARVIS ST AT EARL PL & GLOUCESTER ST",-79.3790457724093,43.6679342648129,2,13463834,9946,1
6421,"DUFFERIN ST AT GOODWOOD AVE",-79.4443360357008,43.6810924655912,2,13461703,9169,1
6427,"BATHURST ST AT NIAGARA ST (PX 2363)",-79.4018949994016,43.6419149994347,2,13467969,9850,1
6430,"MARKHAM RD AT PANDORA CIR",-79.2290308126346,43.7693637212214,2,13447170,15627,1
6438,"DINNICK CRES AT LAWRENCE AVE E",-79.3960955742984,43.7263952537478,2,13454068,8969,1
6449,"PROGRESS AVE AT WILLIAM KITCHEN RD (PX 1702)",-79.2787899962975,43.7701819955997,2,14020768,10071,1
6452,"WILSON AVE AT SHERIDAN MALL DRIVEWAY",-79.5112186314566,43.7204020870826,1,444991,11929,1
6453,"GARRATT BLVD AT NORTHGATE DR & WILSON AVE (PX 1236)",-79.4681060006569,43.730335998232,2,13453602,11881.5,1
6454,"ALLINGHAM GDNS AT WILSON AVE (PX 1477)",-79.4426700023765,43.7355819971116,2,13452740,11386.5,1
6458,"MARTIN GROVE RD AT RICHGROVE DR (PX 1873)",-79.5642189943952,43.6768370001103,2,13462745,9930,1
6459,"BOOTH AVE AT EASTERN AVE",-79.3424976504541,43.6576238121054,2,13465409,11554,1
6468,"KIPLING AVE AT LONGFIELD RD & THE KINGSWAY (PX 1855)",-79.5493180054127,43.6735909983876,2,13463235,9445,1
6469,"KIPLING AVE AT ST ANDREWS BLVD",-79.5606052761501,43.6985200584861,2,13458771,12973,1
6471,"GRAND AVE AT THE QUEENSWAY (PX 1737)",-79.4945900003803,43.6281000005188,2,13469405,13621,1
6582,"LAWRENCE AVE E AT VICTORIA PARK AVE",-79.3097937613677,43.7421440414463,2,13451412,31697,1
6610,"MORTIMER AVE AT PAPE AVE (PX 664)",-79.3474380013034,43.68577600256,2,13460600,11777,1
6667,"BIRCHMOUNT RD AT DANFORTH RD",-79.2681300272083,43.7069989476323,2,13456762,13443,1
7281,"ALDERWOOD PLAZA AT BROWNS LINE/SERVICE RD (PX 893)",-79.548312998849,43.6090089976526,2,13470217,17184,1
7323,"DANFORTH AVE AT WARDEN AVE (PX 358)",-79.2736500036192,43.6943649977153,2,13458805,11903,1
7329,"WILSON AVE AT YONGE BLVD (PX 991)",-79.4152259963457,43.741286995934,2,13451789,10750.3333333333,1
7341,"DUNDAS ST W AT OLD OAK DR & WIMBLETON RD",-79.5203266023415,43.656897901694,2,13465936,14717,1
7349,"AVENUE RD AT 1451 AVENUE RD (HAVERGAL COLLEGE)",-79.4149324490882,43.7196955827153,1,444986,14474,1
11120,"COLLEGE ST AT DUNDAS ST W & ST HELENS AVE",-79.4410203120501,43.6502812610315,2,13466813,9590,1
11132,"JANET BLVD AT VICTORIA PARK AVE",-79.3093483452118,43.7409191071266,2,13451589,14424,1
11166,"DUFFERIN ST AT BOWIE AVE & WHITMORE AVE",-79.4511409831663,43.6979168178306,2,13458615,12113,1
11194,"PARK LAWN RD AT F G GARDINER EXPY S TCS & ACC TO LEGION (PX 989)",-79.4859569986406,43.6257019955781,2,13469530,16262,1
11205,"BAYVIEW AVE S/B RAMP AT LAWRENCE AVE",-79.3821885261334,43.7275764192752,2,13453881,10564,1
11211,"MATHEWS GT AT WALSH AVE (PX 2480)",-79.5333379982862,43.7157720016524,2,13455915,9624,1
11213,"REESOR RD W AT STEELES AVE E",-79.2005863239783,43.8481969954809,2,13441584,10588,1
11242,"COMBERMERE DR AT PARKWOODS VILLAGE DR",-79.3191961629743,43.7580510217385,2,13448996,10796,1
11301,"MURRAY RD AT WILSON AVE (PX 2429)",-79.4714659965053,43.729603996806,2,13453761,12217.5,1
11306,"LAWRENCE AVE AT ROSEWELL AVE",-79.4142044277273,43.722566137619,2,13454610,12184,1
11307,"BATHURST ST AT WELLINGTON ST W",-79.4021958970367,43.6426553591922,2,13467884,9146,1
11308,"HIGHWAY 27 AT ROYALCREST RD",-79.610470270672,43.7497159072918,2,13450806,11432,1
11540,"DUNDAS ST AT OLD DUNDAS ST",-79.507193360455,43.6619248355716,2,13465085,14589,1
11678,"KEELE ST AT THE POND RD (PX 1906)",-79.4932390002337,43.7719899976954,2,13447353,13084,1
11680,"LEASIDE PARK DR AT OVERLEA BLVD",-79.3516675093208,43.7032813463087,2,13457552,10848.5,1
11694,"MCCOWAN RD AT BIG RED AVE & BRIDLEY DR",-79.2703328246673,43.814208663875,2,13442207,11698,1
11695,"HEYWORTH CRES AT KINGSTON RD",-79.3065545204094,43.6751362354366,2,13462426,10816,1
11702,"BLACK CREEK BLVD AT DALRYMPLE DR & JANE ST",-79.4961502707805,43.6772415268088,2,13462522,12953,1
11722,"GLEN RUSH BLVD AT LAWRENCE AVE (PX 1837)",-79.4266370020135,43.7199410008952,2,13455026,13606,1
11758,"DUPONT ST AT HAMMOND PLACE (PX 1721)",-79.4185559986051,43.6722340006723,2,20006124,9767,1
11821,"BIRCHMOUNT RD AT CASS AVE",-79.2970672764228,43.7789503665926,2,13446030,12629,1
11844,"DUPONT ST AT PALMERSTON AVE",-79.4167719222711,43.6726376312914,2,13463127,9382,1
11885,"BAYVIEW AVE AT GLENVALE BLVD",-79.3779809423764,43.7160717053228,2,13455526,17040,1
11922,"BINSWOOD AVE AT O CONNOR DR",-79.3255232561407,43.6985953047975,2,13458210,16059,1
12009,"LESLIE ST AT OVERLAND DR",-79.3537837456705,43.7297811223347,2,13453421,11013,1
12047,"DUPONT ST AT HOWLAND AVE (PX 2086)",-79.4118429942255,43.6736880005021,2,13462937,9805,1
12049,"FALAISE RD AT KINGSTON RD",-79.1888194140349,43.7685073948176,2,13447202,16131,1
12129,"WILSON AVE AT 300M E OF DUFFERIN ST (PX 1874)",-79.4553199980164,43.7328399989189,1,14246094,13543,1
12132,"BEREKELY ST AT RICHMOND ST E (PX 1962)",-79.3653129946222,43.654261000196,2,13466020,10400,1
12137,"ONTARIO ST AT RICHMOND ST",-79.3667331172484,43.6539328729656,2,13466073,9855,1
12165,"DAN LECKIE WAY AT LAKE SHORE BLVD (PX 2186)",-79.3971439989731,43.6373279970963,2,13973648,19379,1
12168,"EASTERN AVE AT LARCHMOUNT AVE (PX 1857)",-79.3331850006103,43.6596659961961,2,13465059,9171,1
12173,"BLOOR ST W AT JACKSON AVE",-79.5088845045976,43.6479164312883,2,13467363,13294,1
12179,"PARKSIDE DR AT SPRING RD (PX 1806)",-79.4546540037769,43.6409859988603,2,13468182,13098,1
12220,"LUMLEY AVE AT MOORE AVE",-79.3763476097274,43.6958280505513,2,13458810,9253,1
12223,"KINGSTON RD AT 2700 KINGSTON RD",-79.2421585282115,43.7166642945754,1,112019,14978,1
12305,"ST CLAIR AVE W AT SYMES RD (PX 2390)",-79.4776420046931,43.6703250018847,2,13463659,12148,1
12902,"REXDALE BLVD AT 71 REXDALE BLVD",-79.5626116751891,43.7126596451529,2,13456483,9604,1
13871,"CONLINS RD & SHEPPARD AVE E",-79.190153985514,43.8041633411147,2,13442883,11288.5,1
13986,"LESLIE ST AT RAVEL RD (PX 1233)",-79.3683880036825,43.791554999376,2,13444586,9145,1
14548,"BLOSSOMFIELD DR AT LAWRENCE AVE W",-79.4484080585104,43.7152130739873,2,13455830,13368,1
14661,"MOUNT PLEASANT RD AT ROEHAMPTON AVE (PX 1972)",-79.3906569979648,43.7096150031789,2,13456611,9640,1
14867,"HOWARD PARK AVE AT INDIAN GRV",-79.4565859505623,43.6499050532325,2,13466905,10481,1
16073,"LAWRENCE AVE AT SOUTH STATION ST",-79.5153239757497,43.7003548421998,2,13458331,9597,1
16274,"BLOOR ST W AT RIVERSIDE DR E",-79.4880747327069,43.6477328237141,2,13467355,13161,1
16283,"YONGE ST AT ERSKINE AVE & ROSELAWN AVE",-79.3993166658988,43.7110766453199,2,13456388,11280,1
16322,"MUSGRAVE ST AT VICTORIA PARK AVE (PX 1846)",-79.2870019956783,43.6879389979642,2,13460032,11788,1
16356,"DUFFERIN ST AT LINDSEY AVE",-79.4329692249165,43.653602870646,2,13466262,9125.5,1
16365,"KIPLING AVE AT REDWATER DR (PX 2205)",-79.5685320049904,43.715568003582,2,13456030,11964,1
16678,"DUNDAS ST W AT GOOCH AVE",-79.4986135542773,43.6656052334101,2,13464494,12558,1
20296,"BARKWIN DR AT ISLINGTON AVE",-79.5657448903123,43.7381568755393,2,13452596,13104,1
20302,"NORTH QUEEN ST AT NOVA RD (PX 1927)",-79.5569600030032,43.616107002455,2,13470013,13738,1
20470,"GREER RD AT LAWRENCE AVE",-79.4087532467655,43.7237169828543,2,13454446,10885,1
20496,"THE QUEENSWAY AT 60M E OF ALGIE AVE & IKEA ENT",-79.5355411807868,43.6189717638427,1,7336739,17085,1
20498,"THE QUEENSWAY AT 230M E OF THE WEST MALL & SHERWAY ENT",-79.5592851777209,43.6140089371679,1,913972,18477.5,1
20875,"BLOOR ST E AT HUNTLEY ST",-79.3790683459522,43.6719153156726,2,13463150,10923.6,1
21008,"PARK RD AT ROSEDALE VALLEY RD",-79.384069686206,43.6735001217875,2,13462900,13786,1
22436,"LAWTON BLVD AT YONGE ST",-79.3950322615013,43.6907693404202,2,13459811,9586,1
22572,"DON MILLS RD AT 160M N OF SHEPPARD AVE E & TTC BUS (PX 1877)",-79.3475600011981,43.7764899981255,1,438191,11962,1
22620,"BARBERRY PL AT SHEPPARD AVE E",-79.384985936865,43.7674106622426,2,13447829,18813,1
22646,"WILLIAM CRAGG DR AT WILSON AVE (PX 2372)",-79.5004760028768,43.72255600269,2,13454780,9381.5,1
22723,"LAWRENCE AVE E AT TORONTO FRENCH SCHOOL (PX 1948)",-79.3835600002368,43.7278600044433,1,10133024,11323,1
22730,"DUPONT ST AT FRANKLIN AVE",-79.454137083949,43.6651153881749,2,13464479,9068,1
22810,"STEELES AVE W AT 185M W OF HIDDEN TRAIL",-79.4659078217969,43.7881099374331,2,13445211,17220.5,1
23204,"GERRARD ST E AT OSBORNE AVE & TED REEVE DR (PX 2241)",-79.2973039942233,43.6845839971188,2,13460694,10021,1
23247,"CALEDONIA RD AT GLENGROVE AVE",-79.465308977727,43.7064289517932,2,13457265,9519,1
23698,"POWER ST AT RICHMOND ST",-79.3630028177424,43.6547979581243,2,13465922,9343,1
23968,"AVENUE RD AT ELWOOD BLVD",-79.4099215974238,43.7069130286888,2,13457077,13378,1
23970,"GERRARD ST E AT NORWOOD RD",-79.3028451531127,43.6833705011217,2,13460922,9577,1
24196,"THE QUEENSWAY AT 240M E OF THE EAST MALL (PX 1939)",-79.5434699988784,43.617139998254,1,10618658,18848,1
24200,"SIGNAL HILL AVE AT STEELES AVE W & 407 ETR OFFICE",-79.6250356064337,43.753024073054,2,13450366,11105,1
24619,"WANLESS AVE AT YONGE ST",-79.4025151194298,43.7262896177002,2,13454095,12643,1
24878,"EAST LIBERTY ST AT ORDNANCE ST & STRACHAN AVE (PX 2180)",-79.4108700033671,43.6392840009529,2,20111835,11309,1
24919,"HOVE ST AT SHEPPARD AVE",-79.4414041648873,43.7549379555937,2,13449693,15459,1
26001,"GREENWOOD AVE AT OCONNOR DR",-79.3392055742901,43.6956576649883,2,13458739,27087,1
26664,"ISLINGTON AVE AT VAN DUSEN BLVD",-79.5220934643971,43.6415140102298,2,13468227,13730,1
27224,"BLOOR ST W AT RESURRECTION RD",-79.5308157055118,43.6430367705375,2,14203989,11351,1
27229,"CORNING RD AT LESLIE ST AT WILD BRIARWAY (N SIDE)",-79.3661511862043,43.7819807375513,2,13445759,13439,1
27311,"ASHTONBEE RD AT BIRCHMOUNT RD",-79.2789025079328,43.7328624617652,2,13452801,13031,1
27312,"NORTH QUEEN ST AT VANSCO RD",-79.5358422904361,43.6235597034299,2,13469690,9153,1
27708,"LOWER JARVIS ST AT WILTON ST",-79.37077968107,43.6478361723571,2,13467071,10783.6666666667,1
27816,"MEREDITH CRES AT MOUNT PLEASANT ROAD",-79.3806478218583,43.6758323982915,2,13462488,12203,1
28004,"STEELES AVE W AT 200M E OF ALNESS ST & HOME DEPOT ENT",-79.477875,43.785445,1,14673437,12963.5,1
28047,"STEELES AVE AT MARYDALE AVE",-79.2543363709438,43.8358799229698,2,14228233,12370.5,1
28054,"BLOOR ST AT KINGSMILL ROAD",-79.5032056729293,43.6492046467764,2,13467131,11516,1
28056,"STAINES RD AT STEELES AVE E",-79.2322200753365,43.8410438992287,2,14630472,12523,1
28078,"AUDREY AVE AT KINGSTON RD",-79.2736125881027,43.6859420337439,2,13460357,10662,1
28082,"KELSONIA AVE AT KINGSTON RD",-79.248799225346,43.7102539674529,2,13456162,14236,1
28091,"BRINLOOR BLVD AT KINGSTON RD",-79.2144696788252,43.7411548341195,2,13451329,14255,1
28097,"KINGSTON RD AT PINE RIDGE DR",-79.2264615238789,43.7303011177557,2,13453065,16724,1
28433,"PROGRESS AVE AT 290M E OF BRIMLEY RD & MALL ACCESS (PX 2029)",-79.2612800039456,43.7773299988984,1,107543,11826,1
28464,"GERRARD ST E AT HANNAFORD ST & WILLIAM HANCOX AVE",-79.2934485744232,43.6854010929191,2,13460522,10770,1
28533,"KEELE ST AT VICTORY DR (PX 2283)",-79.4825270051618,43.7285619983663,2,13453944,16906.5,1
28980,"ISLINGTON AVE AT ST GEORGE BLVD",-79.5495680669471,43.7032817445557,2,13457990,12063,1
29169,"LONGMORE ST AT SHEPPARD AVE E",-79.3970535386057,43.7645832241185,2,13448247,17212,1
29244,"KEEWATIN AVE AT MOUNT PLEASANT RD",-79.3922004798706,43.7137858185398,2,13455929,10246,1
29514,"JUTLAND RD AT KIPLING AVE (PX 2447)",-79.5288459991609,43.6263029966745,2,13469526,16409,1
29723,"BOND AVE AT LESLIE ST",-79.3579963730541,43.7437042873549,2,13451268,12914,1
30150,"APPLEFIELD DR S AT BRIMLEY RD & ST ANDREWS RD",-79.2583598231106,43.7621114185793,2,13448311,10529,1
30280,"AUGUST AVE AT DANFORTH AVE",-79.2811186792162,43.6928180443364,2,13459128,9243,1
30327,"RUNNYMEDE RD AT RYDING AVE",-79.4830887100834,43.6679285857657,2,13464063,9054,1
30410,"DANFORTH AVE AT ELWARD BLVD",-79.282114332233,43.6926110895587,2,13459166,10784,1
30708,"HAYHURST RD AT KIPLING AVE AND NORTHCREST RD (PX 2057)",-79.5576130004723,43.6920690040089,2,13459962,9380,1
30718,"BRIMLEY RD AT BRITWELL AVE",-79.2560039950822,43.7560678062139,2,13449140,11784,1
30720,"MCNICOLL AVE AT SILVER STAR BLVD",-79.2949904988203,43.8138838361941,2,14038257,16032.5,1
30831,"DAVENPORT RD AT HAZELTON AVE",-79.3948103371537,43.6750959039403,2,13462657,15767,1
31007,"ASHLEY RD AT ROYAL YORK RD",-79.518403703601,43.6631546760142,2,13464923,10330,1
31156,"ELLESMERE RD AT WHITE ABBEY PARK",-79.3064340577315,43.7599070757578,2,13448700,17274,1
31187,"SHEPPARD AVE E AT ROUGE RIVER DR",-79.1866090093578,43.8049770071376,2,13442803,10015.5,1
31278,"DELEMERE AVE AT SCARLETT RD",-79.5022494822346,43.6700877398471,2,13463764,9383,1
31852,"BROOKHAVEN DR AT LAWRENCE AVE (PX 2108)",-79.4966820032259,43.7043649999382,2,13457705,9356,1
31861,"CLAIRTON CRES S AT SCARLETT RD",-79.5058254106502,43.6753754424923,2,13462866,9702,1
31902,"CORONA ST AT LAWRENCE AVE W (PX 2364)",-79.4524289983606,43.7143269969222,2,13455979,13144,1
32666,"STEELES AVE AT 5975 STEELES AVE E",-79.2552452541417,43.8356710951981,1,14228231,12133,1
